Date,Close
11.2013,262544.34296492254
12.2013,264574.20292163163
01.2014,259932.06148173838
02.2014,267049.8267017862
03.2014,267894.51264231175
04.2014,269401.27507918613
05.2014,279580.52588071796
06.2014,283491.35126292816
07.2014,284756.16770616744
08.2014,295217.29197950516
09.2014,300984.2847007197
10.2014,304328.3486796043
11.2014,311416.47923825344
12.2014,314994.56103180087
01.2015,332127.101107357
02.2015,353585.9575475628
03.2015,363575.988712122
04.2015,356936.7684833911
05.2015,366129.8109777668
06.2015,350580.2799266769
07.2015,364062.16285417887
08.2015,332416.25952535134
09.2015,320464.9361665324
10.2015,351667.0597459631
11.2015,364369.6432606549
12.2015,347801.5056407915
01.2016,325971.56508020643
02.2016,324463.85539563297
03.2016,331323.8863763065
04.2016,336002.22194009507
05.2016,345398.74861224997
06.2016,343093.5826605156
07.2016,357200.47749564075
08.2016,356851.4490002439
09.2016,357779.20167954837
10.2016,357710.78384101664
11.2016,373429.5503571846
12.2016,385737.52017791005
01.2017,387148.22276578646
02.2017,403782.84459125315
03.2017,404455.48465893476
04.2017,401428.77901021886
05.2017,399249.9665916615
06.2017,394038.28477622767
07.2017,392591.5722703313
08.2017,389846.93601079483
09.2017,399199.2575604463
10.2017,412575.1320012972
11.2017,413967.281738425
12.2017,414486.48028543306
01.2018,420075.92544939916
02.2018,410642.5395525304
03.2018,398162.5004253055
04.2018,410766.75218189566
05.2018,426725.637737047
06.2018,427979.4146965477
07.2018,438370.63881796075
08.2018,446988.4238619215
09.2018,452344.7448992569
10.2018,428639.13022883487
11.2018,431900.7980886654
12.2018,395845.15264722286
01.2019,425193.4012261864
02.2019,440698.692225994
03.2019,453636.0332872987
04.2019,470388.11651854985
05.2019,445862.4675779475
06.2019,465634.6121069948
07.2019,477504.2604815073
08.2019,472563.3975722738
09.2019,489088.09432770574
10.2019,489569.6117470784
11.2019,511036.4789451852
12.2019,514488.16278914857
01.2020,519726.00128110877
02.2020,478994.9089635287
03.2020,416352.1440844064
04.2020,465191.669631462
05.2020,476231.90072279423
06.2020,486074.5961608975
07.2020,481337.87979827274
08.2020,509493.39448847447
09.2020,501612.93832788424
10.2020,486591.43302964966
11.2020,535840.6128332593
12.2020,545258.9935276603
01.2021,545790.4942659583
02.2021,560414.1583388743
03.2021,598561.4284682489
04.2021,607849.2361616448
05.2021,610530.8640933121
06.2021,636097.997837164
07.2021,647047.5804093202
08.2021,666280.9714048392
09.2021,652613.9971389527
10.2021,685604.853614497
11.2021,687154.7317244936
12.2021,718795.8399076475
01.2022,691065.6412726288
02.2022,670932.2798325105
03.2022,695363.434037246
04.2022,671464.3071325787
05.2022,661054.302488878
06.2022,622676.632327215
07.2022,684508.9144210626
08.2022,668809.2580684368
09.2022,622252.437187016
10.2022,655708.7284762671
11.2022,670008.9063036317
12.2022,624045.0427450287
01.2023,657836.7467587944
02.2023,654895.9606896129
03.2023,659173.8011455055
04.2023,664188.2860670612
05.2023,675833.4347499678
06.2023,704568.3281240128
07.2023,717794.0621086302
08.2023,710569.9411313622
09.2023,697431.1955028382
10.2023,675530.6236874675
11.2023,717706.363602167
12.2023,744761.2429236581
01.2024,768438.0979037124
02.2024,801755.1101382781
03.2024,828587.3735239549
04.2024,804649.4395921676
05.2024,830118.8065643085
06.2024,858557.980332533
07.2024,863677.4066406375
