Date,Close
1970-07-16,490.7
1970-07-17,484.8
1970-07-20,477.3
1970-07-21,473.6
1970-07-22,478
1970-07-23,478.1
1970-07-24,484.7
1970-07-27,481.7
1970-07-28,482.4
1970-07-29,489.7
1970-07-30,490.6
1970-07-31,492.5
1970-08-03,497.2
1970-08-04,494.7
1970-08-05,499.1
1970-08-06,502.8
1970-08-07,504.2
1970-08-10,509.5
1970-08-11,508.2
1970-08-12,513.7
1970-08-13,509.9
1970-08-14,500.3
1970-08-17,495.6
1970-08-18,497.8
1970-08-19,497.7
1970-08-20,499.4
1970-08-21,502.5
1970-08-24,507.3
1970-08-25,504.2
1970-08-26,502
1970-08-27,499
1970-08-28,498.5
1970-08-31,496.6
1970-09-01,494.1
1970-09-02,497.8
1970-09-03,496.7
1970-09-04,495.8
1970-09-07,494
1970-09-08,492.3
1970-09-09,489.8
1970-09-10,487
1970-09-11,484
1970-09-14,479.2
1970-09-15,480.3
1970-09-16,474.1
1970-09-17,473.7
1970-09-18,477.6
1970-09-21,474.6
1970-09-22,476.7
1970-09-23,478.9
1970-09-24,486.3
1970-09-25,489.7
1970-09-28,490.1
1970-09-29,486.9
1970-09-30,486.7
1970-10-01,479.7
1970-10-02,478.5
1970-10-05,482
1970-10-06,482.2
1970-10-07,479.4
1970-10-08,475.7
1970-10-09,476.1
1970-10-12,470
1970-10-13,466.5
1970-10-14,469.1
1970-10-15,471.3
1970-10-16,471.5
1970-10-19,472.5
1970-10-20,476
1970-10-21,485.2
1970-10-22,478.1
1970-10-23,489.2
1970-10-26,491.4
1970-10-27,490.5
1970-10-28,481.3
1970-10-29,482.8
1970-10-30,477.2
1970-11-02,474.2
1970-11-03,476.2
1970-11-04,477.7
1970-11-05,476.4
1970-11-06,476.6
1970-11-09,472.4
1970-11-10,472.2
1970-11-11,476.2
1970-11-12,471.4
1970-11-13,463.9
1970-11-16,461.8
1970-11-17,463.9
1970-11-18,463.9
1970-11-19,453.5
1970-11-20,448.7
1970-11-23,445.8
1970-11-24,447
1970-11-25,451.7
1970-11-26,458.1
1970-11-27,459.5
1970-11-30,458.2
1970-12-01,461.7
1970-12-02,459.7
1970-12-03,458.8
1970-12-04,455.3
1970-12-07,447.8
1970-12-08,447.8
1970-12-09,451.6
1970-12-10,454.5
1970-12-11,459.3
1970-12-14,453.9
1970-12-15,453.8
1970-12-16,452.4
1970-12-17,451.8
1970-12-18,451
1970-12-21,444.6
1970-12-22,444.4
1970-12-23,448.5
1970-12-24,448.5
1970-12-25,448.5
1970-12-28,447.4
1970-12-29,444.9
1970-12-30,446.2
1970-12-31,443.9
1971-01-01,443.9
1971-01-04,444.2
1971-01-05,451.2
1971-01-06,458
1971-01-07,464.1
1971-01-08,471.4
1971-01-11,475.4
1971-01-12,477.6
1971-01-13,487.3
1971-01-14,481.6
1971-01-15,486.3
1971-01-18,483.4
1971-01-19,490.1
1971-01-20,489.9
1971-01-21,484.9
1971-01-22,489.5
1971-01-25,498.5
1971-01-26,499.6
1971-01-27,502.5
1971-01-28,509.6
1971-01-29,511.9
1971-02-01,506.9
1971-02-02,506.9
1971-02-03,501.2
1971-02-04,500.4
1971-02-05,508.4
1971-02-08,509.7
1971-02-09,506.3
1971-02-10,502
1971-02-11,503.9
1971-02-12,513
1971-02-15,533
1971-02-16,540.3
1971-02-17,535.9
1971-02-18,531.3
1971-02-19,533.8
1971-02-22,542.2
1971-02-23,537
1971-02-24,531.5
1971-02-25,527.3
1971-02-26,533.5
1971-03-01,531.8
1971-03-02,527.9
1971-03-03,528.7
1971-03-04,529.9
1971-03-05,536.7
1971-03-08,538.5
1971-03-09,539.6
1971-03-10,536.8
1971-03-11,534.2
1971-03-12,538.5
1971-03-15,533
1971-03-16,540.7
1971-03-17,538.4
1971-03-18,532.3
1971-03-19,525.9
1971-03-22,524
1971-03-23,523.8
1971-03-24,530.5
1971-03-25,537.9
1971-03-26,540.2
1971-03-29,538.4
1971-03-30,537.4
1971-03-31,538.5
1971-04-01,541.6
1971-04-02,540.8
1971-04-05,540.8
1971-04-06,535.8
1971-04-07,537.1
1971-04-08,539.6
1971-04-09,539.6
1971-04-12,539.6
1971-04-13,538.8
1971-04-14,532.8
1971-04-15,527.4
1971-04-16,527.1
1971-04-19,518.8
1971-04-20,516.5
1971-04-21,514.9
1971-04-22,507.2
1971-04-23,498.3
1971-04-26,497.8
1971-04-27,506.3
1971-04-28,516.9
1971-04-29,508.9
1971-04-30,503.9
1971-05-03,501.2
1971-05-04,500.2
1971-05-05,494.8
1971-05-06,497.8
1971-05-07,498.4
1971-05-10,491.3
1971-05-11,493.6
1971-05-12,500.2
1971-05-13,505.4
1971-05-14,504.2
1971-05-17,499.1
1971-05-18,498.6
1971-05-19,498.6
1971-05-20,498.6
1971-05-21,496.8
1971-05-24,499.8
1971-05-25,501.1
1971-05-26,503.6
1971-05-27,511.3
1971-05-28,515.6
1971-05-31,515.6
1971-06-01,518.2
1971-06-02,511
1971-06-03,503.3
1971-06-04,505.8
1971-06-07,502.3
1971-06-08,500.7
1971-06-09,499.3
1971-06-10,499.3
1971-06-11,505.3
1971-06-14,514.5
1971-06-15,511.4
1971-06-16,513.9
1971-06-17,513.9
1971-06-18,511.2
1971-06-21,505.2
1971-06-22,503.3
1971-06-23,503
1971-06-24,499.5
1971-06-25,499.5
1971-06-28,501.8
1971-06-29,507.1
1971-06-30,506.2
1971-07-01,508.6
1971-07-02,511.7
1971-07-05,513
1971-07-06,510
1971-07-07,511.5
1971-07-08,513.8
1971-07-09,515.2
1971-07-12,518
1971-07-13,517
1971-07-14,513.9
1971-07-15,515.5
1971-07-16,516.7
1971-07-19,514.9
1971-07-20,515
1971-07-21,516.3
1971-07-22,517.2
1971-07-23,515
1971-07-26,516.3
1971-07-27,516.4
1971-07-28,517.6
1971-07-29,522
1971-07-30,523.7
1971-08-02,521.6
1971-08-03,524.7
1971-08-04,526.4
1971-08-05,522.3
1971-08-06,525
1971-08-09,522.3
1971-08-10,516.8
1971-08-11,516.5
1971-08-12,517.1
1971-08-13,514.2
1971-08-16,506.1
1971-08-17,497.3
1971-08-18,503.5
1971-08-19,505.8
1971-08-20,506.3
1971-08-23,509.1
1971-08-24,511.5
1971-08-25,508.4
1971-08-26,506.2
1971-08-27,504.1
1971-08-30,500.5
1971-08-31,499.8
1971-09-01,497
1971-09-02,497.2
1971-09-03,495.8
1971-09-06,491.2
1971-09-07,490.9
1971-09-08,487.1
1971-09-09,478.4
1971-09-10,472.8
1971-09-13,471.2
1971-09-14,469.3
1971-09-15,469.1
1971-09-16,467.5
1971-09-17,466.6
1971-09-20,460.5
1971-09-21,456.1
1971-09-22,455.4
1971-09-23,460.2
1971-09-24,461.8
1971-09-27,471.5
1971-09-28,472.9
1971-09-29,476.7
1971-09-30,480
1971-10-01,485.1
1971-10-04,477.2
1971-10-05,471.5
1971-10-06,469.3
1971-10-07,468.9
1971-10-08,471
1971-10-11,468.1
1971-10-12,474.3
1971-10-13,473.4
1971-10-14,469.1
1971-10-15,467.5
1971-10-18,463.8
1971-10-19,458.4
1971-10-20,455.3
1971-10-21,457
1971-10-22,454.1
1971-10-25,451.8
1971-10-26,446.9
1971-10-27,440.4
1971-10-28,437.6
1971-10-29,441.6
1971-11-01,436.8
1971-11-02,426.1
1971-11-03,429.3
1971-11-04,428.9
1971-11-05,423.8
1971-11-08,425.8
1971-11-09,431.7
1971-11-10,435
1971-11-11,441.4
1971-11-12,435.6
1971-11-15,430.2
1971-11-16,427.8
1971-11-17,427.8
1971-11-18,433.2
1971-11-19,428.7
1971-11-22,427.4
1971-11-23,431.2
1971-11-24,431.2
1971-11-25,434.5
1971-11-26,440.7
1971-11-29,450.4
1971-11-30,447.5
1971-12-01,454.9
1971-12-02,460.5
1971-12-03,455.3
1971-12-06,447.7
1971-12-07,444.9
1971-12-08,454
1971-12-09,456.1
1971-12-10,458.3
1971-12-13,461
1971-12-14,459.4
1971-12-15,456.2
1971-12-16,461
1971-12-17,460.3
1971-12-20,470.6
1971-12-21,474.4
1971-12-22,472.8
1971-12-23,472.8
1971-12-24,472.8
1971-12-27,473.1
1971-12-28,468.9
1971-12-29,472.2
1971-12-30,474.2
1971-12-31,473.5
1972-01-03,471.2
1972-01-04,484.9
1972-01-05,483.5
1972-01-06,482.8
1972-01-07,476.8
1972-01-10,472.1
1972-01-11,474
1972-01-12,476.8
1972-01-13,476.4
1972-01-14,476.8
1972-01-17,478.2
1972-01-18,486.4
1972-01-19,489.3
1972-01-20,490.1
1972-01-21,495.3
1972-01-24,495.4
1972-01-25,495.8
1972-01-26,498.3
1972-01-27,498.3
1972-01-28,500.6
1972-01-31,503.8
1972-02-01,504.4
1972-02-02,508.9
1972-02-03,509.9
1972-02-04,506.9
1972-02-07,509.3
1972-02-08,506.6
1972-02-09,508.4
1972-02-10,513.4
1972-02-11,519
1972-02-14,523.7
1972-02-15,524.5
1972-02-16,531.4
1972-02-17,522.8
1972-02-18,527.6
1972-02-21,528.5
1972-02-22,523.3
1972-02-23,525.6
1972-02-24,532.1
1972-02-25,535.8
1972-02-28,537.5
1972-02-29,544
1972-03-01,541.5
1972-03-02,527.8
1972-03-03,533.5
1972-03-06,528.6
1972-03-07,517.8
1972-03-08,515.7
1972-03-09,525.3
1972-03-10,523.7
1972-03-13,520
1972-03-14,526.6
1972-03-15,534.8
1972-03-16,537.3
1972-03-17,536.3
1972-03-20,541.7
1972-03-21,545
1972-03-22,538.3
1972-03-23,546
1972-03-24,548.5
1972-03-27,546.7
1972-03-28,551.6
1972-03-29,556.3
1972-03-30,560.4
1972-03-31,560.4
1972-04-03,560.4
1972-04-04,561.8
1972-04-05,553.8
1972-04-06,548.6
1972-04-07,546.5
1972-04-10,555.2
1972-04-11,552.1
1972-04-12,558.3
1972-04-13,563.1
1972-04-14,559.2
1972-04-17,558
1972-04-18,547.1
1972-04-19,553.2
1972-04-20,552.9
1972-04-21,552.3
1972-04-24,546.4
1972-04-25,536.5
1972-04-26,539.1
1972-04-27,547.4
1972-04-28,548.5
1972-05-01,548.5
1972-05-02,544.8
1972-05-03,552.9
1972-05-04,559.3
1972-05-05,560
1972-05-08,558.6
1972-05-09,565.1
1972-05-10,569.7
1972-05-11,575.3
1972-05-12,577.27
1972-05-15,583.7
1972-05-16,581.8
1972-05-17,586.5
1972-05-18,575.1
1972-05-19,574.6
1972-05-22,574.6
1972-05-23,576.9
1972-05-24,574.7
1972-05-25,566.4
1972-05-26,566.6
1972-05-29,562.9
1972-05-30,562.7
1972-05-31,562.5
1972-06-01,562.5
1972-06-02,564.7
1972-06-05,569.7
1972-06-06,571.2
1972-06-07,574.7
1972-06-08,570.1
1972-06-09,569.3
1972-06-12,562.9
1972-06-13,559.5
1972-06-14,554.8
1972-06-15,563.6
1972-06-16,564.5
1972-06-19,568
1972-06-20,561.9
1972-06-21,557.1
1972-06-22,552.3
1972-06-23,544.1
1972-06-26,533.2
1972-06-27,535.6
1972-06-28,539.7
1972-06-29,533.5
1972-06-30,549.3
1972-07-03,557.3
1972-07-04,546.4
1972-07-05,541.4
1972-07-06,546.8
1972-07-07,548.8
1972-07-10,548.7
1972-07-11,556.6
1972-07-12,561
1972-07-13,552.5
1972-07-14,549.2
1972-07-17,554.5
1972-07-18,554.8
1972-07-19,553.5
1972-07-20,560.6
1972-07-21,567
1972-07-24,575.3
1972-07-25,580.9
1972-07-26,578.2
1972-07-27,579.6
1972-07-28,583.9
1972-07-31,586.5
1972-08-01,587.8
1972-08-02,585.5
1972-08-03,586.8
1972-08-04,588.8
1972-08-07,589.6
1972-08-08,590.4
1972-08-09,596.9
1972-08-10,596.9
1972-08-11,594.1
1972-08-14,593.9
1972-08-15,588.8
1972-08-16,585.6
1972-08-17,578.9
1972-08-18,581.5
1972-08-21,580.4
1972-08-22,578.1
1972-08-23,574.3
1972-08-24,571.5
1972-08-25,567.7
1972-08-28,565.6
1972-08-29,574
1972-08-30,574.3
1972-08-31,574.6
1972-09-01,578
1972-09-04,576.3
1972-09-05,572.6
1972-09-06,574.8
1972-09-07,575.4
1972-09-08,576.6
1972-09-11,576.2
1972-09-12,572.3
1972-09-13,567.3
1972-09-14,560.2
1972-09-15,560.2
1972-09-18,550.7
1972-09-19,547.3
1972-09-20,550.7
1972-09-21,558.4
1972-09-22,559.8
1972-09-25,553.8
1972-09-26,555
1972-09-27,558.7
1972-09-28,559.2
1972-09-29,555
1972-10-02,551.2
1972-10-03,552.5
1972-10-04,557.6
1972-10-05,557.5
1972-10-06,555.8
1972-10-09,550.9
1972-10-10,551.9
1972-10-11,548.6
1972-10-12,545.6
1972-10-13,544.3
1972-10-16,540.4
1972-10-17,537.8
1972-10-18,535.4
1972-10-19,540.8
1972-10-20,543.2
1972-10-23,535.6
1972-10-24,532.4
1972-10-25,532.2
1972-10-26,541.3
1972-10-27,539.9
1972-10-30,539.2
1972-10-31,545.2
1972-11-01,545.4
1972-11-02,542.6
1972-11-03,544.2
1972-11-06,548.3
1972-11-07,548.3
1972-11-08,549
1972-11-09,555.3
1972-11-10,559.6
1972-11-13,560.5
1972-11-14,560.4
1972-11-15,556.3
1972-11-16,560
1972-11-17,562.8
1972-11-20,554.2
1972-11-21,545.5
1972-11-22,545.5
1972-11-23,552
1972-11-24,558.1
1972-11-27,559.4
1972-11-28,550.7
1972-11-29,544.3
1972-11-30,549.3
1972-12-01,545.4
1972-12-04,541.5
1972-12-05,536.9
1972-12-06,533.2
1972-12-07,538.5
1972-12-08,543.2
1972-12-11,539.2
1972-12-12,535.4
1972-12-13,529.1
1972-12-14,532.7
1972-12-15,530.4
1972-12-18,527.7
1972-12-19,531
1972-12-20,539
1972-12-21,541.8
1972-12-22,541.5
1972-12-25,541.5
1972-12-26,541.5
1972-12-27,542.9
1972-12-28,541.2
1972-12-29,536.4
1973-01-01,536.4
1973-01-02,545.4
1973-01-03,552.5
1973-01-04,556.1
1973-01-05,557.4
1973-01-08,555.5
1973-01-09,555.7
1973-01-10,553.6
1973-01-11,553.9
1973-01-12,558.6
1973-01-15,559.6
1973-01-16,555.1
1973-01-17,555.1
1973-01-18,561.8
1973-01-19,570.6
1973-01-22,573.2
1973-01-23,563.9
1973-01-24,573.5
1973-01-25,573.4
1973-01-26,568.6
1973-01-29,564.9
1973-01-30,558.6
1973-01-31,558.1
1973-02-01,559
1973-02-02,549
1973-02-05,533.8
1973-02-06,534.5
1973-02-07,544.3
1973-02-08,545.5
1973-02-09,536.4
1973-02-12,543.6
1973-02-13,550.6
1973-02-14,546.2
1973-02-15,539.1
1973-02-16,542.7
1973-02-19,535.5
1973-02-20,543.5
1973-02-21,547.3
1973-02-22,549.1
1973-02-23,542.5
1973-02-26,543.7
1973-02-27,546.4
1973-02-28,543.2
1973-03-01,540.3
1973-03-02,538.3
1973-03-05,542.9
1973-03-06,543.2
1973-03-07,547.6
1973-03-08,550.7
1973-03-09,551.2
1973-03-12,555
1973-03-13,558.6
1973-03-14,567
1973-03-15,562
1973-03-16,569.9
1973-03-19,572.6
1973-03-20,571.4
1973-03-21,575
1973-03-22,579.1
1973-03-23,581
1973-03-26,574.9
1973-03-27,566.4
1973-03-28,572.9
1973-03-29,574.1
1973-03-30,572.5
1973-04-02,571.2
1973-04-03,568.3
1973-04-04,560.8
1973-04-05,563.7
1973-04-06,567.4
1973-04-09,563
1973-04-10,564.4
1973-04-11,566
1973-04-12,568.2
1973-04-13,562.8
1973-04-16,561.6
1973-04-17,555
1973-04-18,555.8
1973-04-19,560.5
1973-04-20,560.5
1973-04-23,560.5
1973-04-24,555
1973-04-25,546.2
1973-04-26,543.1
1973-04-27,546
1973-04-30,542.5
1973-05-01,542.5
1973-05-02,532.6
1973-05-03,527.7
1973-05-04,526.1
1973-05-07,514.8
1973-05-08,521.4
1973-05-09,516.2
1973-05-10,514.3
1973-05-11,514.4
1973-05-14,504.9
1973-05-15,493.3
1973-05-16,499.1
1973-05-17,496.3
1973-05-18,490.6
1973-05-21,482.7
1973-05-22,488.3
1973-05-23,492.5
1973-05-24,494.4
1973-05-25,499.6
1973-05-28,496.3
1973-05-29,486
1973-05-30,485.7
1973-05-31,485.7
1973-06-01,477.5
1973-06-04,484.9
1973-06-05,481.9
1973-06-06,486.5
1973-06-07,484.7
1973-06-08,482.6
1973-06-11,482.6
1973-06-12,486
1973-06-13,489.5
1973-06-14,487.3
1973-06-15,485.4
1973-06-18,493.4
1973-06-19,497
1973-06-20,502.8
1973-06-21,502.8
1973-06-22,503.3
1973-06-25,499.7
1973-06-26,489.3
1973-06-27,487.7
1973-06-28,482.2
1973-06-29,474.8
1973-07-02,478.1
1973-07-03,477.9
1973-07-04,470.7
1973-07-05,471.1
1973-07-06,465.7
1973-07-09,457.5
1973-07-10,463.9
1973-07-11,471.8
1973-07-12,468.4
1973-07-13,474.1
1973-07-16,465.1
1973-07-17,458.3
1973-07-18,452.9
1973-07-19,455.4
1973-07-20,451.5
1973-07-23,447.7
1973-07-24,444.6
1973-07-25,442
1973-07-26,428.6
1973-07-27,432.9
1973-07-30,442
1973-07-31,448.9
1973-08-01,447.1
1973-08-02,452.5
1973-08-03,462.9
1973-08-06,455.6
1973-08-07,449.9
1973-08-08,457.5
1973-08-09,457.1
1973-08-10,460.4
1973-08-13,457.8
1973-08-14,454
1973-08-15,452.1
1973-08-16,456.2
1973-08-17,453.8
1973-08-20,451.7
1973-08-21,447.4
1973-08-22,447.8
1973-08-23,447.7
1973-08-24,443.5
1973-08-27,441.1
1973-08-28,448.9
1973-08-29,445.9
1973-08-30,446.4
1973-08-31,448.9
1973-09-03,452
1973-09-04,457.3
1973-09-05,452.9
1973-09-06,451.7
1973-09-07,451.9
1973-09-10,446.6
1973-09-11,446.1
1973-09-12,446.8
1973-09-13,441.5
1973-09-14,436.6
1973-09-17,432.8
1973-09-18,433.6
1973-09-19,434.9
1973-09-20,433
1973-09-21,432
1973-09-24,431
1973-09-25,434.3
1973-09-26,434.9
1973-09-27,438.8
1973-09-28,435.5
1973-10-01,436
1973-10-02,440.8
1973-10-03,442.7
1973-10-04,441.1
1973-10-05,438.1
1973-10-08,431.9
1973-10-09,436
1973-10-10,432.1
1973-10-11,435.3
1973-10-12,445.6
1973-10-15,446.3
1973-10-16,441.4
1973-10-17,446.3
1973-10-18,449.8
1973-10-19,454.5
1973-10-22,454.3
1973-10-23,460.4
1973-10-24,466.6
1973-10-25,464.5
1973-10-26,476.9
1973-10-29,474.7
1973-10-30,468.1
1973-10-31,470.7
1973-11-01,473.2
1973-11-02,466.5
1973-11-05,453.9
1973-11-06,451.8
1973-11-07,446.2
1973-11-08,456.1
1973-11-09,458.3
1973-11-12,448.5
1973-11-13,446.6
1973-11-14,438.9
1973-11-15,431.7
1973-11-16,424.6
1973-11-19,430
1973-11-20,432.3
1973-11-21,432.3
1973-11-22,417.9
1973-11-23,409.8
1973-11-26,398.1
1973-11-27,395.9
1973-11-28,409.5
1973-11-29,416
1973-11-30,409.6
1973-12-03,411.8
1973-12-04,417
1973-12-05,409.6
1973-12-06,400.1
1973-12-07,396.3
1973-12-10,394.2
1973-12-11,398.1
1973-12-12,390.6
1973-12-13,388.3
1973-12-14,388.3
1973-12-17,392.6
1973-12-18,387.5
1973-12-19,390.7
1973-12-20,386.3
1973-12-21,390.3
1973-12-24,390.3
1973-12-25,390.3
1973-12-26,390.3
1973-12-27,401.4
1973-12-28,403.9
1973-12-31,396.3
1974-01-01,396.3
1974-01-02,386.8
1974-01-03,392.7
1974-01-04,396.5
1974-01-07,405.3
1974-01-08,408.9
1974-01-09,418.7
1974-01-10,414.1
1974-01-11,419
1974-01-14,419.5
1974-01-15,422.3
1974-01-16,426.9
1974-01-17,431.4
1974-01-18,435.2
1974-01-21,420
1974-01-22,426.2
1974-01-23,426.9
1974-01-24,420.3
1974-01-25,421.1
1974-01-28,421.2
1974-01-29,424
1974-01-30,431
1974-01-31,433.4
1974-02-01,436.4
1974-02-04,434.3
1974-02-05,426.1
1974-02-06,426.2
1974-02-07,429.2
1974-02-08,428
1974-02-11,429.6
1974-02-12,428.9
1974-02-13,429.5
1974-02-14,426
1974-02-15,420.6
1974-02-18,408.5
1974-02-19,408.5
1974-02-20,402.9
1974-02-21,403.4
1974-02-22,403.2
1974-02-25,403
1974-02-26,403.9
1974-02-27,398.7
1974-02-28,400.3
1974-03-01,399
1974-03-04,395.5
1974-03-05,394.2
1974-03-06,403
1974-03-07,408.4
1974-03-08,428
1974-03-11,429.6
1974-03-12,428.9
1974-03-13,406.1
1974-03-14,409.7
1974-03-15,412.6
1974-03-18,413
1974-03-19,408.1
1974-03-20,409.4
1974-03-21,404.6
1974-03-22,400.9
1974-03-25,403.8
1974-03-26,401.5
1974-03-27,397.8
1974-03-28,396.8
1974-03-29,399.9
1974-04-01,402.1
1974-04-02,407.8
1974-04-03,418
1974-04-04,416.7
1974-04-05,418.8
1974-04-08,417.5
1974-04-09,414.5
1974-04-10,414.7
1974-04-11,421.1
1974-04-12,421.1
1974-04-15,421.1
1974-04-16,423.1
1974-04-17,424.9
1974-04-18,420.9
1974-04-19,422.6
1974-04-22,423.1
1974-04-23,420.1
1974-04-24,413.8
1974-04-25,416.2
1974-04-26,424
1974-04-29,423.1
1974-04-30,425
1974-05-01,425
1974-05-02,420.1
1974-05-03,422.9
1974-05-06,425.7
1974-05-07,429.8
1974-05-08,429.5
1974-05-09,424.1
1974-05-10,423.5
1974-05-13,416.8
1974-05-14,415
1974-05-15,420.9
1974-05-16,425.2
1974-05-17,424.7
1974-05-20,423.8
1974-05-21,420.9
1974-05-22,422
1974-05-23,422
1974-05-24,423.1
1974-05-27,418
1974-05-28,420.4
1974-05-29,413.9
1974-05-30,408.5
1974-05-31,413.1
1974-06-03,413.1
1974-06-04,412.2
1974-06-05,414.8
1974-06-06,415.4
1974-06-07,414.3
1974-06-10,413.7
1974-06-11,416.2
1974-06-12,412.7
1974-06-13,412.7
1974-06-14,411
1974-06-17,411
1974-06-18,406.7
1974-06-19,405.3
1974-06-20,403.7
1974-06-21,400.3
1974-06-24,401
1974-06-25,406.2
1974-06-26,407.9
1974-06-27,396.1
1974-06-28,397.3
1974-07-01,403.5
1974-07-02,406
1974-07-03,400.9
1974-07-04,399.9
1974-07-05,394.4
1974-07-08,390.5
1974-07-09,390.7
1974-07-10,392.6
1974-07-11,394.1
1974-07-12,396.3
1974-07-15,394.8
1974-07-16,396.4
1974-07-17,392
1974-07-18,395
1974-07-19,390.7
1974-07-22,388.7
1974-07-23,390
1974-07-24,392.3
1974-07-25,393.6
1974-07-26,391.3
1974-07-29,390.5
1974-07-30,392.3
1974-07-31,395.7
1974-08-01,402.7
1974-08-02,402.3
1974-08-05,398.9
1974-08-06,408.3
1974-08-07,412
1974-08-08,416.1
1974-08-09,417.6
1974-08-12,414.9
1974-08-13,420.3
1974-08-14,417.5
1974-08-15,413.9
1974-08-16,416
1974-08-19,418
1974-08-20,412.9
1974-08-21,411.6
1974-08-22,405
1974-08-23,405.5
1974-08-26,399.7
1974-08-27,402.1
1974-08-28,396.5
1974-08-29,394.3
1974-08-30,395.4
1974-09-02,399.9
1974-09-03,398
1974-09-04,388.8
1974-09-05,389.6
1974-09-06,390.6
1974-09-09,388.8
1974-09-10,384.2
1974-09-11,388.7
1974-09-12,389.1
1974-09-13,382.3
1974-09-16,374.1
1974-09-17,380.1
1974-09-18,381.8
1974-09-19,387.5
1974-09-20,388.3
1974-09-23,394.2
1974-09-24,394.4
1974-09-25,390.6
1974-09-26,388.4
1974-09-27,383.8
1974-09-30,376.6
1974-10-01,378.2
1974-10-02,379.4
1974-10-03,374.7
1974-10-04,372.8
1974-10-07,373.3
1974-10-08,380.2
1974-10-09,375.4
1974-10-10,379.4
1974-10-11,376.8
1974-10-14,376.1
1974-10-15,381.3
1974-10-16,381.9
1974-10-17,376
1974-10-18,378.3
1974-10-21,376.6
1974-10-22,380.4
1974-10-23,380.7
1974-10-24,378.9
1974-10-25,380.8
1974-10-28,380
1974-10-29,382
1974-10-30,382
1974-10-31,384.9
1974-11-01,384
1974-11-04,378
1974-11-05,375
1974-11-06,372.3
1974-11-07,373.1
1974-11-08,378
1974-11-11,382.5
1974-11-12,380.9
1974-11-13,382.3
1974-11-14,391.8
1974-11-15,393.5
1974-11-18,390.1
1974-11-19,386.4
1974-11-20,386.4
1974-11-21,388.3
1974-11-22,390.4
1974-11-25,390.3
1974-11-26,396.5
1974-11-27,400.3
1974-11-28,401.3
1974-11-29,401.1
1974-12-02,407.8
1974-12-03,404.4
1974-12-04,406.3
1974-12-05,407.1
1974-12-06,411.1
1974-12-09,412.7
1974-12-10,408.7
1974-12-11,410.4
1974-12-12,408.9
1974-12-13,406.9
1974-12-16,404.1
1974-12-17,402.8
1974-12-18,400.4
